Id,SalePrice
1765,80390
1766,80390
1767,80390
1768,80390
1769,80390
1770,80390
1771,80390
1772,80390
1773,80390
1774,80390
1775,80390
1776,80390
1777,80390
1778,80390
1779,80390
1780,80390
1781,80390
1782,80390
1783,80390
1784,80390
1785,80390
1786,80390
1787,80390
1788,80390
1789,80390
1790,80390
1791,80390
1792,80390
1793,80390
1794,80390
1795,80390
1796,80390
1797,80390
1798,80390
1799,80390
1800,80390
1801,80390
1802,80390
1803,80390
1804,80390
1805,80390
1806,80390
1807,80390
1808,80390
1809,80390
1810,80390
1811,80390
1812,80390
1813,80390
1814,80390
1815,80390
1816,80390
1817,80390
1818,80390
1819,80390
1820,80390
1821,80390
1822,80390
1823,80390
1824,80390
1825,80390
1826,80390
1827,80390
1828,80390
1829,80390
1830,80390
1831,80390
1832,80390
1833,80390
1834,80390
1835,80390
1836,80390
1837,80390
1838,80390
1839,80390
1840,80390
1841,80390
1842,80390
1843,80390
1844,80390
1845,80390
1846,80390
1847,80390
1848,80390
1849,80390
1850,80390
1851,80390
1852,80390
1853,80390
1854,80390
1855,80390
1856,80390
1857,80390
1858,80390
1859,80390
1860,80390
1861,80390
1862,80390
1863,80390
1864,80390
1865,80390
1866,80390
1867,80390
1868,80390
1869,80390
1870,80390
1871,80390
1872,80390
1873,80390
1874,80390
1875,80390
1876,80390
1877,80390
1878,80390
1879,80390
1880,80390
1881,80390
1882,80390
1883,80390
1884,80390
1885,80390
1886,80390
1887,80390
1888,80390
1889,80390
1890,80390
1891,80390
1892,80390
1893,80390
1894,80390
1895,80390
1896,80390
1897,80390
1898,80390
1899,80390
1900,80390
1901,80390
1902,80390
1903,80390
1904,80390
1905,80390
1906,80390
1907,80390
1908,80390
1909,80390
1910,80390
1911,80390
1912,80390
1913,80390
1914,80390
1915,80390
1916,80390
1917,80390
1918,80390
1919,80390
1920,80390
1921,80390
1922,80390
1923,80390
1924,80390
1925,80390
1926,80390
1927,80390
1928,80390
1929,80390
1930,80390
1931,80390
1932,80390
1933,80390
1934,80390
1935,80390
1936,80390
1937,80390
1938,80390
1939,80390
1940,80390
1941,80390
1942,80390
1943,80390
1944,80390
1945,80390
1946,80390
1947,80390
1948,80390
1949,80390
1950,80390
1951,80390
1952,80390
1953,50430
1954,80390
1955,80390
1956,80390
1957,50430
1958,80390
1959,80390
1960,80390
1961,80390
1962,80390
1963,80390
1964,80390
1965,80390
1966,80390
1967,80390
1968,80390
1969,80390
1970,80390
1971,80390
1972,80390
1973,80390
1974,80390
1975,80390
1976,80390
1977,80390
1978,80390
1979,80390
1980,80390
1981,80390
1982,80390
1983,80390
1984,80390
1985,80390
1986,80390
1987,80390
1988,80390
1989,80390
1990,80390
1991,80390
1992,80390
1993,80390
1994,80390
1995,80390
1996,80390
1997,80390
1998,80390
1999,80390
2000,80390
2001,80390
2002,80390
2003,80390
2004,80390
2005,80390
2006,80390
2007,80390
2008,80390
2009,80390
2010,80390
2011,80390
2012,80390
2013,80390
2014,80390
2015,80390
2016,80390
2017,80390
2018,80390
2019,80390
2020,80390
2021,80390
2022,80390
2023,80390
2024,80390
2025,80390
2026,80390
2027,80390
2028,80390
2029,80390
2030,80390
2031,80390
2032,80390
2033,80390
2034,80390
2035,80390
2036,80390
2037,80390
2038,80390
2039,80390
2040,80390
2041,50430
2042,80390
2043,80390
2044,80390
2045,80390
2046,80390
2047,80390
2048,80390
2049,80390
2050,80390
2051,80390
2052,80390
2053,80390
2054,80390
2055,80390
2056,80390
2057,80390
2058,80390
2059,80390
2060,80390
2061,80390
2062,80390
2063,80390
2064,80390
2065,80390
2066,80390
2067,80390
2068,80390
2069,80390
2070,80390
2071,80390
2072,80390
2073,80390
2074,80390
2075,80390
2076,80390
2077,80390
2078,80390
2079,80390
2080,80390
2081,80390
2082,80390
2083,80390
2084,80390
2085,80390
2086,80390
2087,80390
2088,80390
2089,80390
2090,80390
2091,80390
2092,80390
2093,80390
2094,80390
2095,80390
2096,80390
2097,80390
2098,80390
2099,80390
2100,80390
2101,80390
2102,80390
2103,80390
2104,80390
2105,80390
2106,80390
2107,80390
2108,80390
2109,80390
2110,80390
2111,80390
2112,80390
2113,80390
2114,80390
2115,80390
2116,80390
2117,80390
2118,80390
2119,80390
2120,80390
2121,80390
2122,80390
2123,80390
2124,80390
2125,80390
2126,80390
2127,80390
2128,80390
2129,80390
2130,80390
2131,80390
2132,80390
2133,80390
2134,80390
2135,80390
2136,80390
2137,80390
2138,80390
2139,80390
2140,80390
2141,80390
2142,80390
2143,80390
2144,80390
2145,80390
2146,80390
2147,80390
2148,80390
2149,80390
2150,80390
2151,80390
2152,80390
2153,80390
2154,80390
2155,80390
2156,80390
2157,80390
2158,80390
2159,80390
2160,80390
2161,80390
2162,80390
2163,80390
2164,80390
2165,80390
2166,80390
2167,80390
2168,80390
2169,80390
2170,80390
2171,80390
2172,80390
2173,80390
2174,80390
2175,80390
2176,80390
2177,80390
2178,80390
2179,80390
2180,80390
2181,80390
2182,80390
2183,80390
2184,80390
2185,50430
2186,80390
2187,80390
2188,50430
2189,80390
2190,80390
2191,80390
2192,80390
2193,80390
2194,80390
2195,80390
2196,80390
2197,80390
2198,80390
2199,80390
2200,80390
2201,80390
2202,80390
2203,80390
2204,80390
2205,80390
2206,80390
2207,80390
2208,80390
2209,80390
2210,80390
2211,80390
2212,80390
2213,80390
2214,80390
2215,80390
2216,80390
2217,80390
2218,80390
2219,80390
2220,80390
2221,80390
2222,80390
2223,80390
2224,80390
2225,50430
2226,80390
2227,80390
2228,80390
2229,80390
2230,80390
2231,80390
2232,80390
2233,80390
2234,80390
2235,80390
2236,80390
2237,80390
2238,80390
2239,80390
2240,80390
2241,80390
2242,80390
2243,50430
2244,80390
2245,80390
2246,80390
2247,80390
2248,80390
2249,80390
2250,80390
2251,80390
2252,80390
2253,80390
2254,80390
2255,80390
2256,80390
2257,80390
2258,80390
2259,80390
2260,80390
2261,80390
2262,80390
2263,80390
2264,80390
2265,80390
2266,80390
2267,80390
2268,80390
2269,80390
2270,80390
2271,80390
2272,80390
2273,80390
2274,80390
2275,80390
2276,50430
2277,80390
2278,80390
2279,80390
2280,80390
2281,80390
2282,80390
2283,80390
2284,80390
2285,80390
2286,80390
2287,80390
2288,80390
2289,80390
2290,80390
2291,80390
2292,80390
2293,80390
2294,80390
2295,80390
2296,80390
2297,80390
2298,80390
2299,80390
2300,80390
2301,80390
2302,80390
2303,80390
2304,80390
2305,80390
2306,80390
2307,80390
2308,80390
2309,80390
2310,80390
2311,80390
2312,80390
2313,80390
2314,80390
2315,80390
2316,80390
2317,80390
2318,80390
2319,80390
2320,80390
2321,80390
2322,80390
2323,80390
2324,80390
2325,80390
2326,80390
2327,80390
2328,80390
2329,80390
2330,80390
2331,80390
2332,80390
2333,80390
2334,80390
2335,80390
2336,80390
2337,80390
2338,80390
2339,80390
2340,80390
2341,80390
2342,80390
2343,80390
2344,80390
2345,80390
2346,80390
2347,80390
2348,80390
2349,80390
2350,80390
2351,80390
2352,80390
2353,80390
2354,80390
2355,80390
2356,80390
2357,80390
2358,80390
2359,80390
2360,80390
2361,80390
2362,80390
2363,80390
2364,80390
2365,80390
2366,80390
2367,80390
2368,80390
2369,80390
2370,80390
2371,80390
2372,80390
2373,80390
2374,80390
2375,80390
2376,80390
2377,80390
2378,80390
2379,80390
2380,80390
2381,80390
2382,80390
2383,80390
2384,80390
2385,80390
2386,80390
2387,80390
2388,80390
2389,80390
2390,80390
2391,80390
2392,80390
2393,80390
2394,80390
2395,80390
2396,80390
2397,80390
2398,80390
2399,80390
2400,80390
2401,80390
2402,80390
2403,80390
2404,80390
2405,80390
2406,80390
2407,80390
2408,80390
2409,80390
2410,80390
2411,80390
2412,80390
2413,80390
2414,80390
2415,80390
2416,80390
2417,80390
2418,80390
2419,80390
2420,80390
2421,80390
2422,80390
2423,80390
2424,80390
2425,80390
2426,80390
2427,80390
2428,80390
2429,80390
2430,80390
2431,80390
2432,80390
2433,80390
2434,80390
2435,80390
2436,80390
2437,80390
2438,80390
2439,80390
2440,80390
2441,80390
2442,80390
2443,80390
2444,80390
2445,80390
2446,80390
2447,80390
2448,80390
2449,80390
2450,80390
2451,80390
2452,80390
2453,80390
2454,80390
2455,80390
2456,80390
2457,80390
2458,80390
2459,80390
2460,80390
2461,80390
2462,80390
2463,80390
2464,80390
2465,80390
2466,80390
2467,80390
2468,80390
2469,80390
2470,80390
2471,80390
2472,80390
2473,80390
2474,80390
2475,80390
2476,80390
2477,80390
2478,80390
2479,80390
2480,80390
2481,80390
2482,80390
2483,80390
2484,80390
2485,80390
2486,80390
2487,80390
2488,80390
2489,80390
2490,80390
2491,80390
2492,80390
2493,80390
2494,80390
2495,80390
2496,80390
2497,80390
2498,80390
2499,80390
2500,80390
2501,80390
2502,80390
2503,80390
2504,80390
2505,80390
2506,80390
2507,80390
2508,80390
2509,80390
2510,80390
2511,80390
2512,80390
2513,80390
2514,50430
2515,80390
2516,80390
2517,80390
2518,80390
2519,80390
2520,80390
2521,80390
2522,80390
2523,80390
2524,80390
2525,80390
2526,80390
2527,80390
2528,80390
2529,80390
2530,80390
2531,80390
2532,80390
2533,80390
2534,80390
2535,80390
2536,80390
2537,80390
2538,80390
2539,80390
2540,80390
2541,80390
2542,80390
2543,80390
2544,80390
2545,80390
2546,80390
2547,50430
2548,80390
2549,80390
2550,80390
2551,80390
2552,80390
2553,80390
2554,80390
2555,80390
2556,80390
2557,80390
2558,80390
2559,80390
2560,80390
2561,80390
2562,80390
2563,80390
2564,80390
2565,80390
2566,80390
2567,80390
2568,80390
2569,80390
2570,80390
2571,80390
2572,80390
2573,80390
2574,80390
2575,80390
2576,80390
2577,80390
2578,80390
2579,80390
2580,80390
2581,80390
2582,80390
2583,80390
2584,80390
2585,80390
2586,80390
2587,80390
2588,80390
2589,80390
2590,80390
2591,80390
2592,80390
2593,80390
2594,80390
2595,80390
2596,80390
2597,80390
2598,80390
2599,80390
2600,80390
2601,80390
2602,80390
2603,80390
2604,80390
2605,50430
2606,80390
2607,80390
2608,80390
2609,80390
2610,80390
2611,80390
2612,50430
2613,80390
2614,80390
2615,80390
2616,80390
2617,80390
2618,80390
2619,80390
2620,80390
2621,80390
2622,80390
2623,80390
2624,80390
2625,80390
2626,80390
2627,80390
2628,80390
2629,80390
2630,80390
2631,80390
2632,80390
2633,80390
2634,80390
2635,80390
2636,80390
2637,50430
2638,80390
2639,80390
2640,80390
2641,80390
2642,80390
2643,80390
2644,80390
2645,80390
2646,80390
2647,80390
2648,80390
2649,80390
2650,50430
2651,50430
2652,80390
2653,80390
2654,80390
2655,80390
2656,80390
2657,80390
2658,80390
2659,80390
2660,80390
2661,80390
2662,80390
2663,80390
2664,80390
2665,80390
2666,80390
2667,80390
2668,80390
2669,80390
2670,80390
2671,80390
2672,80390
2673,80390
2674,80390
2675,80390
2676,80390
2677,80390
2678,80390
2679,80390
2680,80390
2681,80390
2682,80390
2683,80390
2684,80390
2685,80390
2686,80390
2687,80390
2688,80390
2689,80390
2690,80390
2691,80390
2692,80390
2693,80390
2694,80390
2695,80390
2696,80390
2697,80390
2698,80390
2699,80390
2700,80390
2701,80390
2702,80390
2703,80390
2704,80390
2705,80390
2706,80390
2707,80390
2708,80390
2709,80390
2710,80390
2711,80390
2712,80390
2713,80390
2714,80390
2715,80390
2716,80390
2717,80390
2718,80390
2719,80390
2720,80390
2721,80390
2722,80390
2723,80390
2724,80390
2725,80390
2726,80390
2727,80390
2728,80390
2729,80390
2730,80390
2731,80390
2732,80390
2733,80390
2734,80390
2735,80390
2736,80390
2737,80390
2738,80390
2739,80390
2740,80390
2741,80390
2742,80390
2743,80390
2744,80390
2745,80390
2746,80390
2747,80390
2748,80390
2749,80390
2750,80390
2751,80390
2752,80390
2753,80390
2754,80390
2755,80390
2756,80390
2757,80390
2758,80390
2759,80390
2760,80390
2761,80390
2762,80390
2763,80390
2764,80390
2765,80390
2766,80390
2767,80390
2768,80390
2769,80390
2770,80390
2771,80390
2772,80390
2773,80390
2774,80390
2775,80390
2776,80390
2777,80390
2778,80390
2779,80390
2780,80390
2781,80390
2782,80390
2783,80390
2784,50430
2785,50430
2786,80390
2787,80390
2788,80390
2789,80390
2790,80390
2791,80390
2792,80390
2793,80390
2794,80390
2795,80390
2796,80390
2797,80390
2798,80390
2799,80390
2800,80390
2801,80390
2802,80390
2803,80390
2804,80390
2805,80390
2806,80390
2807,80390
2808,80390
2809,80390
2810,80390
2811,80390
2812,80390
2813,80390
2814,80390
2815,80390
2816,80390
2817,80390
2818,80390
2819,80390
2820,80390
2821,80390
2822,80390
2823,80390
2824,80390
2825,80390
2826,80390
2827,80390
2828,80390
2829,80390
2830,80390
2831,80390
2832,80390
2833,80390
2834,80390
2835,80390
2836,80390
2837,80390
2838,80390
2839,80390
2840,80390
2841,80390
2842,80390
2843,80390
2844,80390
2845,80390
2846,80390
2847,80390
2848,80390
2849,80390
2850,80390
2851,80390
2852,80390
2853,80390
2854,80390
2855,80390
2856,80390
2857,80390
2858,80390
2859,80390
2860,80390
2861,80390
2862,80390
2863,80390
2864,80390
2865,80390
2866,80390
2867,80390
2868,80390
2869,80390
2870,80390
2871,80390
2872,80390
2873,80390
2874,80390
2875,80390
2876,80390
2877,80390
2878,80390
2879,80390
2880,80390
2881,80390
2882,80390
2883,80390
2884,80390
2885,80390
2886,80390
2887,80390
2888,80390
2889,80390
2890,80390
2891,80390
2892,80390
2893,80390
2894,80390
2895,80390
2896,80390
2897,80390
2898,80390
2899,80390
2900,80390
2901,80390
2902,80390
2903,80390
2904,80390
2905,80390
2906,80390
2907,80390
2908,80390
2909,80390
2910,80390
2911,80390
2912,80390
2913,80390
2914,80390
2915,80390
2916,80390
2917,80390
2918,80390
2919,80390
